Test suite file,states,inputs,outputs,transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,EventSequence_Levenshtein_AverageValue,EventSequence_Levenshtein_SquaredSummation,EventSequence_Levenshtein_Manhattan,EventSequence_Levenshtein_Euclidean,EventSequence_SimpsonDiversity_AverageValue,EventSequence_SimpsonDiversity_SquaredSummation,EventSequence_SimpsonDiversity_Manhattan,EventSequence_SimpsonDiversity_Euclidean,EventSequence_Hamming_AverageValue,EventSequence_Hamming_SquaredSummation,EventSequence_Hamming_Manhattan,EventSequence_Hamming_Euclidean,EventSequence_ShannonIndex,EventSequence_Nei,EventStatePairs_Levenshtein_AverageValue,EventStatePairs_Levenshtein_SquaredSummation,EventStatePairs_Levenshtein_Manhattan,EventStatePairs_Levenshtein_Euclidean,EventStatePairs_SimpsonDiversity_AverageValue,EventStatePairs_SimpsonDiversity_SquaredSummation,EventStatePairs_SimpsonDiversity_Manhattan,EventStatePairs_SimpsonDiversity_Euclidean,EventStatePairs_Hamming_AverageValue,EventStatePairs_Hamming_SquaredSummation,EventStatePairs_Hamming_Manhattan,EventStatePairs_Hamming_Euclidean,EventStatePairs_ShannonIndex,EventStatePairs_Nei,StateSequence_Levenshtein_AverageValue,StateSequence_Levenshtein_SquaredSummation,StateSequence_Levenshtein_Manhattan,StateSequence_Levenshtein_Euclidean,StateSequence_SimpsonDiversity_AverageValue,StateSequence_SimpsonDiversity_SquaredSummation,StateSequence_SimpsonDiversity_Manhattan,StateSequence_SimpsonDiversity_Euclidean,StateSequence_Hamming_AverageValue,StateSequence_Hamming_SquaredSummation,StateSequence_Hamming_Manhattan,StateSequence_Hamming_Euclidean,StateSequence_ShannonIndex,StateSequence_Nei
TR_TestSuite14.txt,15,4,8,40,4188,1345,0.3211557,2.86154,2946,930,54.27707,0.88123,0.77656,0.88123,0.88123,2.15385,1680,700,40.9878,2.5593,0.44478,2.97231,3168,966,56.28499,0.90056,0.81101,0.90056,0.90056,2.25538,1831,733,42.79019,2.90485,0.46007,2.88923,3023,939,54.98182,0.87478,0.76524,0.87478,0.87478,2.20308,1764,716,42,2.36282,0.43601
TR_TestSuite15.txt,15,4,8,40,4188,1345,0.3211557,2.84615,2907,925,53.9166,0.87783,0.77059,0.87783,0.87783,2.13846,1641,695,40.50926,2.53703,0.44217,2.96923,3161,965,56.22277,0.90045,0.8108,0.90045,0.90045,2.25231,1828,732,42.75512,2.9023,0.45965,2.88615,3016,938,54.91812,0.87455,0.76485,0.87455,0.87455,2.2,1761,715,41.96427,2.3594,0.43559
TR_TestSuite11.txt,15,4,8,40,4188,1345,0.3211557,2.92308,3054,950,55.26301,0.881,0.77616,0.881,0.881,2.21846,1809,721,42.53234,2.56708,0.45315,3.01231,3235,979,56.87706,0.90203,0.81366,0.90203,0.90203,2.29538,1924,746,43.86342,2.91555,0.46556,2.92923,3086,952,55.55178,0.87546,0.76643,0.87546,0.87546,2.24308,1855,729,43.06971,2.36495,0.44151
TR_TestSuite10.txt,15,4,8,40,4188,1345,0.3211557,2.93846,3093,955,55.61475,0.88439,0.78215,0.88439,0.88439,2.23385,1848,726,42.98837,2.58935,0.45577,3.01538,3242,980,56.93856,0.90214,0.81386,0.90214,0.90214,2.29846,1927,747,43.89761,2.9181,0.46599,2.93231,3093,953,55.61475,0.87569,0.76683,0.87569,0.87569,2.24615,1858,730,43.10452,2.36836,0.44193
TR_TestSuite2.txt,15,4,8,40,4188,1345,0.3211557,2.93846,3093,955,55.61475,0.88439,0.78215,0.88439,0.88439,2.23385,1848,726,42.98837,2.58935,0.45577,3.01538,3242,980,56.93856,0.90214,0.81386,0.90214,0.90214,2.29846,1927,747,43.89761,2.9181,0.46599,2.93231,3093,953,55.61475,0.87569,0.76683,0.87569,0.87569,2.24615,1858,730,43.10452,2.36836,0.44193
TR_TestSuite3.txt,15,4,8,40,4188,1345,0.3211557,2.92308,3054,950,55.26301,0.881,0.77616,0.881,0.881,2.21846,1809,721,42.53234,2.56708,0.45315,3.01231,3235,979,56.87706,0.90203,0.81366,0.90203,0.90203,2.29538,1924,746,43.86342,2.91555,0.46556,2.92923,3086,952,55.55178,0.87546,0.76643,0.87546,0.87546,2.24308,1855,729,43.06971,2.36495,0.44151
TR_TestSuite7.txt,15,4,8,40,4188,1345,0.3211557,2.84615,2907,925,53.9166,0.87783,0.77059,0.87783,0.87783,2.13846,1641,695,40.50926,2.53703,0.44217,2.96923,3161,965,56.22277,0.90045,0.8108,0.90045,0.90045,2.25231,1828,732,42.75512,2.9023,0.45965,2.88615,3016,938,54.91812,0.87455,0.76485,0.87455,0.87455,2.2,1761,715,41.96427,2.3594,0.43559
TR_TestSuite6.txt,15,4,8,40,4188,1345,0.3211557,2.86154,2946,930,54.27707,0.88123,0.77656,0.88123,0.88123,2.15385,1680,700,40.9878,2.5593,0.44478,2.97231,3168,966,56.28499,0.90056,0.81101,0.90056,0.90056,2.25538,1831,733,42.79019,2.90485,0.46007,2.88923,3023,939,54.98182,0.87478,0.76524,0.87478,0.87478,2.20308,1764,716,42,2.36282,0.43601
TR_TestSuite8.txt,15,4,8,40,4188,1347,0.32163325,2.91077,3022,946,54.97272,0.88337,0.78035,0.88337,0.88337,2.20615,1781,717,42.2019,2.5915,0.45247,2.96923,3121,965,55.86591,0.90045,0.8108,0.90045,0.90045,2.25231,1836,732,42.84857,2.90648,0.45965,2.88615,2972,938,54.51605,0.87467,0.76504,0.87467,0.87467,2.2,1769,715,42.05948,2.36499,0.43559
TR_TestSuite9.txt,15,4,8,40,4188,1347,0.32163325,2.90462,3004,944,54.80876,0.88032,0.77497,0.88032,0.88032,2.2,1773,715,42.10701,2.5752,0.45162,2.96615,3114,964,55.80323,0.90033,0.8106,0.90033,0.90033,2.24923,1833,731,42.81355,2.90393,0.45922,2.88308,2965,937,54.45181,0.87444,0.76465,0.87444,0.87444,2.19692,1766,714,42.0238,2.36157,0.43517
