Test suite file,states,inputs,outputs,transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,EventSequence_Levenshtein_AverageValue,EventSequence_Levenshtein_SquaredSummation,EventSequence_Levenshtein_Manhattan,EventSequence_Levenshtein_Euclidean,EventSequence_SimpsonDiversity_AverageValue,EventSequence_SimpsonDiversity_SquaredSummation,EventSequence_SimpsonDiversity_Manhattan,EventSequence_SimpsonDiversity_Euclidean,EventSequence_Hamming_AverageValue,EventSequence_Hamming_SquaredSummation,EventSequence_Hamming_Manhattan,EventSequence_Hamming_Euclidean,EventSequence_ShannonIndex,EventSequence_Nei,EventStatePairs_Levenshtein_AverageValue,EventStatePairs_Levenshtein_SquaredSummation,EventStatePairs_Levenshtein_Manhattan,EventStatePairs_Levenshtein_Euclidean,EventStatePairs_SimpsonDiversity_AverageValue,EventStatePairs_SimpsonDiversity_SquaredSummation,EventStatePairs_SimpsonDiversity_Manhattan,EventStatePairs_SimpsonDiversity_Euclidean,EventStatePairs_Hamming_AverageValue,EventStatePairs_Hamming_SquaredSummation,EventStatePairs_Hamming_Manhattan,EventStatePairs_Hamming_Euclidean,EventStatePairs_ShannonIndex,EventStatePairs_Nei,StateSequence_Levenshtein_AverageValue,StateSequence_Levenshtein_SquaredSummation,StateSequence_Levenshtein_Manhattan,StateSequence_Levenshtein_Euclidean,StateSequence_SimpsonDiversity_AverageValue,StateSequence_SimpsonDiversity_SquaredSummation,StateSequence_SimpsonDiversity_Manhattan,StateSequence_SimpsonDiversity_Euclidean,StateSequence_Hamming_AverageValue,StateSequence_Hamming_SquaredSummation,StateSequence_Hamming_Manhattan,StateSequence_Hamming_Euclidean,StateSequence_ShannonIndex,StateSequence_Nei
TR_TestSuite21.txt,10,4,4,40,1218,824,0.67651886,2.75484,3899,1281,62.44197,0.86323,0.74517,0.86323,0.86323,2.00215,2179,931,46.67976,2.30617,0.60637,2.82796,4099,1315,64.02343,0.89485,0.80075,0.89485,0.89485,2.03226,2241,945,47.3392,2.85366,0.63163,2.66022,3711,1237,60.91798,0.84685,0.71715,0.84685,0.84685,1.90753,2087,887,45.6837,2.07835,0.57795
TR_TestSuite20.txt,10,4,4,40,1218,824,0.67651886,2.75054,3883,1279,62.31372,0.86899,0.75515,0.86899,0.86899,2.00215,2179,931,46.67976,2.33508,0.60637,2.83011,4106,1316,64.07808,0.89293,0.79732,0.89293,0.89293,2.03226,2241,945,47.3392,2.83433,0.63163,2.66022,3711,1237,60.91798,0.84685,0.71715,0.84685,0.84685,1.90753,2087,887,45.6837,2.07835,0.57795
TR_TestSuite24.txt,10,4,4,40,1218,824,0.67651886,2.77204,3933,1289,62.71363,0.87053,0.75782,0.87053,0.87053,2.02151,2232,940,47.24405,2.34926,0.61065,2.84946,4149,1325,64.41273,0.89408,0.79938,0.89408,0.89408,2.05161,2300,954,47.95832,2.84495,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite25.txt,10,4,4,40,1218,824,0.67651886,2.77204,3933,1289,62.71363,0.87053,0.75782,0.87053,0.87053,2.02151,2232,940,47.24405,2.34926,0.61065,2.84731,4142,1324,64.35837,0.896,0.80282,0.896,0.896,2.05161,2300,954,47.95832,2.86429,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite33.txt,10,4,4,40,1218,824,0.67651886,2.76774,3923,1287,62.63386,0.87091,0.75849,0.87091,0.87091,2.02151,2232,940,47.24405,2.35561,0.61065,2.84731,4142,1324,64.35837,0.896,0.80282,0.896,0.896,2.05161,2300,954,47.95832,2.86429,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite32.txt,10,4,4,40,1218,824,0.67651886,2.76774,3923,1287,62.63386,0.87091,0.75849,0.87091,0.87091,2.02151,2232,940,47.24405,2.35561,0.61065,2.84946,4149,1325,64.41273,0.89408,0.79938,0.89408,0.89408,2.05161,2300,954,47.95832,2.84495,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite28.txt,10,4,4,40,1218,826,0.6781609,2.76774,3929,1287,62.68174,0.87091,0.75849,0.87091,0.87091,2.02796,2247,943,47.40253,2.35561,0.61242,2.84946,4149,1325,64.41273,0.89408,0.79938,0.89408,0.89408,2.05161,2300,954,47.95832,2.84495,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite29.txt,10,4,4,40,1218,826,0.6781609,2.76774,3929,1287,62.68174,0.87091,0.75849,0.87091,0.87091,2.02796,2247,943,47.40253,2.35561,0.61242,2.84731,4142,1324,64.35837,0.896,0.80282,0.896,0.896,2.05161,2300,954,47.95832,2.86429,0.63591,2.67957,3760,1246,61.31884,0.84915,0.72106,0.84915,0.84915,1.92688,2154,896,46.41121,2.09421,0.58223
TR_TestSuite12.txt,10,4,4,40,1218,826,0.6781609,2.72903,3793,1269,61.58734,0.86899,0.75515,0.86899,0.86899,1.9828,2132,922,46.17359,2.34924,0.60316,2.81075,4013,1307,63.34824,0.89178,0.79526,0.89178,0.89178,2.0129,2198,936,46.88283,2.83551,0.62842,2.63441,3611,1225,60.0916,0.84531,0.71455,0.84531,0.84531,1.88172,2053,875,45.31004,2.08087,0.57349
TR_TestSuite13.txt,10,4,4,40,1218,826,0.6781609,2.72903,3793,1269,61.58734,0.86899,0.75515,0.86899,0.86899,1.9828,2132,922,46.17359,2.34924,0.60316,2.8086,4006,1306,63.29297,0.89408,0.79938,0.89408,0.89408,2.0129,2198,936,46.88283,2.85619,0.62842,2.63441,3611,1225,60.0916,0.84531,0.71455,0.84531,0.84531,1.88172,2053,875,45.31004,2.08087,0.57349
