Test suite file,states,inputs,outputs,transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,EventSequence_Levenshtein_AverageValue,EventSequence_Levenshtein_SquaredSummation,EventSequence_Levenshtein_Manhattan,EventSequence_Levenshtein_Euclidean,EventSequence_SimpsonDiversity_AverageValue,EventSequence_SimpsonDiversity_SquaredSummation,EventSequence_SimpsonDiversity_Manhattan,EventSequence_SimpsonDiversity_Euclidean,EventSequence_Hamming_AverageValue,EventSequence_Hamming_SquaredSummation,EventSequence_Hamming_Manhattan,EventSequence_Hamming_Euclidean,EventSequence_ShannonIndex,EventSequence_Nei,EventStatePairs_Levenshtein_AverageValue,EventStatePairs_Levenshtein_SquaredSummation,EventStatePairs_Levenshtein_Manhattan,EventStatePairs_Levenshtein_Euclidean,EventStatePairs_SimpsonDiversity_AverageValue,EventStatePairs_SimpsonDiversity_SquaredSummation,EventStatePairs_SimpsonDiversity_Manhattan,EventStatePairs_SimpsonDiversity_Euclidean,EventStatePairs_Hamming_AverageValue,EventStatePairs_Hamming_SquaredSummation,EventStatePairs_Hamming_Manhattan,EventStatePairs_Hamming_Euclidean,EventStatePairs_ShannonIndex,EventStatePairs_Nei,StateSequence_Levenshtein_AverageValue,StateSequence_Levenshtein_SquaredSummation,StateSequence_Levenshtein_Manhattan,StateSequence_Levenshtein_Euclidean,StateSequence_SimpsonDiversity_AverageValue,StateSequence_SimpsonDiversity_SquaredSummation,StateSequence_SimpsonDiversity_Manhattan,StateSequence_SimpsonDiversity_Euclidean,StateSequence_Hamming_AverageValue,StateSequence_Hamming_SquaredSummation,StateSequence_Hamming_Manhattan,StateSequence_Hamming_Euclidean,StateSequence_ShannonIndex,StateSequence_Nei
TR_TestSuite95.txt,10,10,4,64,3762,1613,0.4287613,0.459463075,0.463955638,0.459459459,0.475170307,0.502741459,0.499635125,0.502741459,0.502741459,0.466678666,0.489117984,0.466666667,0.505998854,0.594799131,0.468709855,0.440131608,0.435542169,0.44011976,0.446657137,0.440279543,0.437992832,0.440279543,0.440279543,0.44011204,0.468120805,0.44011976,0.485025117,0.293236088,0.440217391,0.4263208,0.41902834,0.426282051,0.429950793,0.449583017,0.447935368,0.449583017,0.449583017,0.426273203,0.465842167,0.426282051,0.483346212,0.347782427,0.426216793
TR_TestSuite94.txt,10,10,4,64,3762,1613,0.4287613,0.465483411,0.470117067,0.465465465,0.481344664,0.431463518,0.428119679,0.431463518,0.431463518,0.466678666,0.489117984,0.466666667,0.505998854,0.411319539,0.468709855,0.440131608,0.435542169,0.44011976,0.446657137,0.440279543,0.437992832,0.440279543,0.440279543,0.44011204,0.468120805,0.44011976,0.485025117,0.293236088,0.440217391,0.4263208,0.41902834,0.426282051,0.429950793,0.449583017,0.447935368,0.449583017,0.449583017,0.426273203,0.465842167,0.426282051,0.483346212,0.347782427,0.426216793
TR_TestSuite93.txt,10,10,4,64,3762,1613,0.4287613,0.459463075,0.463955638,0.459459459,0.475170307,0.502741459,0.499635125,0.502741459,0.502741459,0.466678666,0.489117984,0.466666667,0.505998854,0.594799131,0.468709855,0.440131608,0.435542169,0.44011976,0.446657137,0.440279543,0.437992832,0.440279543,0.440279543,0.44011204,0.468120805,0.44011976,0.485025117,0.293236088,0.440217391,0.4263208,0.41902834,0.426282051,0.429950793,0.449583017,0.447935368,0.449583017,0.449583017,0.426273203,0.465842167,0.426282051,0.483346212,0.347782427,0.426216793
TR_TestSuite22.txt,10,10,4,64,3762,1613,0.4287613,0.612647164,0.609981516,0.612612613,0.620570265,0.625896246,0.622962783,0.625896246,0.625896246,0.615128471,0.647766323,0.615151515,0.662858674,0.535464133,0.617360984,0.586856965,0.580722892,0.586826347,0.591588012,0.58703939,0.584587814,0.58703939,0.58703939,0.586830873,0.630872483,0.586826347,0.646342594,0.385752822,0.586775362,0.557734412,0.561403509,0.557692308,0.572312054,0.549658832,0.548025135,0.549658832,0.549658832,0.538457877,0.638398115,0.538461538,0.654253666,0.422761506,0.538491371
TR_TestSuite23.txt,10,10,4,64,3762,1613,0.4287613,0.606626828,0.603820086,0.606606607,0.614473161,0.725432307,0.722938458,0.725432307,0.725432307,0.615128471,0.647766323,0.615151515,0.662858674,0.742452299,0.617360984,0.586856965,0.580722892,0.586826347,0.591588012,0.58703939,0.584587814,0.58703939,0.58703939,0.586830873,0.630872483,0.586826347,0.646342594,0.385752822,0.586775362,0.557734412,0.561403509,0.557692308,0.572312054,0.549658832,0.548025135,0.549658832,0.549658832,0.538457877,0.638398115,0.538461538,0.654253666,0.422761506,0.538491371
TR_TestSuite21.txt,10,10,4,64,3762,1613,0.4287613,0.606626828,0.603820086,0.606606607,0.614473161,0.725432307,0.722938458,0.725432307,0.725432307,0.615128471,0.647766323,0.615151515,0.662858674,0.742452299,0.617360984,0.586856965,0.580722892,0.586826347,0.591588012,0.58703939,0.584587814,0.58703939,0.58703939,0.586830873,0.630872483,0.586826347,0.646342594,0.385752822,0.586775362,0.557734412,0.561403509,0.557692308,0.572312054,0.549658832,0.548025135,0.549658832,0.549658832,0.538457877,0.638398115,0.538461538,0.654253666,0.422761506,0.538491371
TR_TestSuite59.txt,10,10,4,64,3762,1615,0.42929292,0.966999643,0.972273567,0.966966967,0.973436805,0.906368621,0.905375821,0.906368621,0.906368621,0.975745849,0.966781214,0.975757576,0.968821429,0.931567507,0.976692971,0.964074519,0.965060241,0.964071856,0.96651524,0.964421855,0.963799283,0.964421855,0.964421855,0.964076116,0.957494407,0.964071856,0.960087888,0.974023379,0.964130435,0.987196573,0.993252362,0.987179487,0.993538766,1,1,1,1,0.987196573,0.965842167,0.987179487,0.968012371,1,0.987201862
TR_TestSuite58.txt,10,10,4,64,3762,1615,0.42929292,0.972975384,0.978434997,0.972972973,0.97934546,0.834668916,0.833130625,0.834668916,0.834668916,0.975745849,0.966781214,0.975757576,0.968821429,0.748087916,0.976692971,0.964074519,0.965060241,0.964071856,0.96651524,0.964421855,0.963799283,0.964421855,0.964421855,0.964076116,0.957494407,0.964071856,0.960087888,0.974023379,0.964130435,0.987196573,0.993252362,0.987179487,0.993538766,1,1,1,1,0.987196573,0.965842167,0.987179487,0.968012371,1,0.987201862
TR_TestSuite57.txt,10,10,4,64,3762,1615,0.42929292,0.966999643,0.972273567,0.966966967,0.973436805,0.906368621,0.905375821,0.906368621,0.906368621,0.975745849,0.966781214,0.975757576,0.968821429,0.931567507,0.976692971,0.964074519,0.965060241,0.964071856,0.96651524,0.964421855,0.963799283,0.964421855,0.964421855,0.964076116,0.957494407,0.964071856,0.960087888,0.974023379,0.964130435,0.987196573,0.993252362,0.987179487,0.993538766,1,1,1,1,0.987196573,0.965842167,0.987179487,0.968012371,1,0.987201862
TR_TestSuite39.txt,10,10,4,64,3762,1617,0.42982456,0.606626828,0.603820086,0.606606607,0.614473161,0.725432307,0.722938458,0.725432307,0.725432307,0.615128471,0.647766323,0.615151515,0.662858674,0.742452299,0.617360984,0.586856965,0.580722892,0.586826347,0.591588012,0.58703939,0.584587814,0.58703939,0.58703939,0.586830873,0.630872483,0.586826347,0.646342594,0.385752822,0.586775362,0.557734412,0.561403509,0.557692308,0.572312054,0.549658832,0.548025135,0.549658832,0.549658832,0.538457877,0.638398115,0.538461538,0.654253666,0.422761506,0.538491371
